about_me,created_at,default_trade_preference,email_verified,groups,interests,is_active,num_trades,opt_out_email,referral_id,user_id,username,wants_admin_emails,wants_comment_emails,wants_daily_digest_emails,wants_market_alert_emails,wants_question_resolution_emails
None,2013-12-13 16:02:04.815412,None,True,User,"Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,151,AstroRaven,True,False,False,False,True
None,2013-12-14 13:25:35.014336,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,0,None,None,152,Miska79,True,False,False,False,True
None,2013-12-15 07:01:43.981796,2,True,"Study 2.1B,User","Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,16,1,None,153,bebraw,True,False,False,False,True
None,2013-12-15 17:46:18.775177,None,True,"Study 2.1A,User","Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,13,None,None,154,Arthur.Molineaux@hotmail.com,True,False,False,False,True
None,2013-12-16 09:35:32.507828,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,155,JuanOrama,True,False,False,False,True
None,2013-12-16 13:01:29.883684,None,True,User,"Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,156,cezarm,True,False,False,False,True
None,2013-12-16 13:35:23.210709,None,True,User,,True,0,None,None,157,Pyth,True,False,False,False,True
None,2013-12-16 13:44:30.618054,None,True,User,"Biology & Medicine,Business of Science and Technology,Chemistry,Engineered Technologies",True,0,None,None,158,Hilary Lackritz,True,False,False,False,True
None,2013-12-16 15:06:37.212466,None,True,User,"Business of Science and Technology,Energy,Global Change",True,2,None,None,159,cmagee,True,False,False,False,True
None,2013-12-16 17:45:38.674904,None,True,User,Biology & Medicine,True,2,None,None,160,katefu,True,False,False,False,True
None,2013-12-16 18:11:04.555076,None,True,User,,True,13,None,None,161,OldVP,True,False,False,False,True
None,2013-12-16 20:31:36.063898,None,True,User,"Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies",True,0,None,None,162,johnw,True,False,False,False,True
None,2013-12-17 05:18:34.345186,None,True,User,Biology & Medicine,True,2,None,AAAS,163,claire.standley,True,False,False,False,True
None,2013-12-17 09:33:00.691918,None,True,"Study 2.1B,User",,True,3,None,None,164,harper,True,False,False,False,True
None,2013-12-17 14:05:20.739603,2,True,User,Computational Sciences,True,2,None,None,165,R2D2,True,False,False,False,True
None,2013-12-17 14:05:35.873321,None,True,User,,True,7,None,None,166,rgerkin,True,False,False,False,True
None,2013-12-17 14:05:57.685799,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,167,pinko,True,False,False,False,True
None,2013-12-17 14:32:41.130091,None,True,User,"Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies",True,0,None,None,168,bigbuilder,True,False,False,False,True
None,2013-12-17 14:45:52.120421,2,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,169,lavalamp945,True,False,False,False,True
None,2013-12-17 15:20:18.001195,None,True,User,"Agriculture,Business of Science and Technology,Energy,Engineered Technologies,Global Change",True,0,None,None,170,Nesulli,True,False,False,False,True
None,2013-12-17 16:05:56.864517,None,True,User,"Business of Science and Technology,Energy,Global Change",True,2,1,None,171,abhayg,True,False,False,False,True
interested in a variety of things.  Expert in nothing,2013-12-17 16:26:56.329413,None,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies",True,33,None,None,172,lpkelley,True,False,False,False,True
None,2013-12-17 16:37:09.269034,None,True,User,"Business of Science and Technology,Computational Sciences,Energy",True,1,None,None,173,HardBasis4,True,False,False,False,True
None,2013-12-17 16:37:51.068004,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,174,Int21h,True,False,False,False,True
None,2013-12-17 16:38:38.057016,None,True,"Study 2.1A,User",,True,6,None,None,175,scigimp,True,False,False,False,True
"Prediction is very difficult, especially about the future.",2013-12-17 16:39:57.416783,2,True,"George Mason University,California Institute of Technology (Cal Tech),Study 2.1B,Stanford University,University of California, Berkeley,User","Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,3616,0,None,176,dvasya,True,True,True,True,True
None,2013-12-17 16:43:30.009828,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,1,None,None,177,mpopovic,True,False,False,False,True
None,2013-12-17 16:49:03.515618,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,178,uberlisa,True,False,False,False,True
None,2013-12-17 16:49:28.488140,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,1,1,None,179,amc,True,False,False,False,True
None,2013-12-17 16:52:14.704117,None,True,User,"Biology & Medicine,Business of Science and Technology,Engineered Technologies,Global Change",True,0,None,None,180,Ramin,True,False,False,False,True
None,2013-12-17 16:53:12.486556,None,True,User,"Biology & Medicine,Business of Science and Technology,Chemistry,Energy,Engineered Technologies,Global Change",True,0,None,None,181,clafours,True,False,False,False,True
None,2013-12-17 16:56:29.307881,2,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,4,None,None,182,somnicule,True,False,False,False,True
None,2013-12-17 17:02:38.423064,None,True,User,"Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,183,chittyfrancisco,True,False,False,False,True
None,2013-12-17 17:09:46.117911,None,True,User,"Business of Science and Technology,Computational Sciences,Energy",True,1,None,None,184,rizerize,True,False,False,False,True
None,2013-12-17 17:10:50.485660,None,True,User,"Energy,Engineered Technologies,Global Change",True,2,None,None,185,Metus,True,False,False,False,True
None,2013-12-17 17:32:05.801414,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,186,tedkraus,True,False,False,False,True
None,2013-12-17 17:32:33.792734,None,True,User,"Business of Science and Technology,Computational Sciences",True,0,None,None,187,maksim2042,True,False,False,False,True
None,2013-12-17 17:40:10.464701,2,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,9,None,None,188,bucklittle,True,False,False,False,True
None,2013-12-17 17:56:03.604459,None,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences",True,0,1,None,189,brylevkirill,True,False,False,False,True
None,2013-12-17 18:03:10.725944,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,190,edtager,True,False,False,False,True
Middle and Highschool Science teacher,2013-12-17 18:10:35.360024,None,True,User,"Business of Science and Technology,Energy,Global Change",True,7,None,None,191,Paiment,True,False,False,False,True
None,2013-12-17 19:55:50.244814,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,4,None,None,192,arsenal155,True,False,False,False,True
None,2013-12-17 20:18:35.288548,None,True,User,"Biology & Medicine,Computational Sciences,Global Change",True,0,None,None,193,chairbender,True,False,False,False,True
None,2013-12-17 20:24:05.817353,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,1,None,194,So8res,True,False,False,False,True
None,2013-12-17 21:22:06.302951,None,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Engineered Technologies",True,2,None,None,195,kbrownk,True,False,False,False,True
None,2013-12-17 22:17:16.840869,None,False,User,"Biology & Medicine,Business of Science and Technology,Energy,Engineered Technologies,Global Change",False,0,None,None,196,louisem,True,False,False,False,True
None,2013-12-18 00:15:07.463949,None,True,User,"Agriculture,Business of Science and Technology,Energy,Engineered Technologies,Global Change",True,0,None,None,197,sbt,True,False,False,False,True
None,2013-12-18 00:29:02.363032,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,0,None,198,lukeprog,True,False,False,False,True
None,2013-12-18 00:43:48.507959,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,6,None,None,199,Dapple,True,False,False,False,True
None,2013-12-18 00:49:07.791834,None,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Energy,Global Change",True,0,None,None,200,fadingaurora,True,False,False,False,True
None,2013-12-18 04:56:31.274707,1,True,"Study 2.1A,User",Computational Sciences,True,261,1,None,201,army1987,True,False,False,False,True
None,2013-12-18 06:30:52.972820,None,True,User,"Biology & Medicine,Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,202,Tenoke,True,False,False,False,True
None,2013-12-18 08:04:36.979823,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,203,researchdev,True,False,False,False,True
None,2013-12-18 08:40:54.663959,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,204,paulorapin,True,False,False,False,True
None,2013-12-18 09:10:34.137009,None,True,"Study 2.1B,User","Biology & Medicine,Business of Science and Technology,Computational Sciences,Energy,Engineered Technologies",True,7,None,None,205,skandlikar,True,False,False,False,True
None,2013-12-18 09:18:22.604380,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,206,rocketscientist,True,False,False,False,True
None,2013-12-18 09:28:54.943475,None,False,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",False,0,None,None,207,stat_guy,True,False,False,False,True
None,2013-12-18 09:49:06.656954,None,True,User,"Agriculture,Biology & Medicine,Energy,Global Change",True,0,None,None,208,Mznthrope1,True,False,False,False,True
None,2013-12-18 12:06:37.612615,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,2,None,None,209,abcarney19,True,False,False,False,True
None,2013-12-18 15:59:02.609840,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,210,d10g,True,False,False,False,True
None,2013-12-18 17:31:07.172571,None,True,User,"Biology & Medicine,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,211,flaggster73,True,False,False,False,True
None,2013-12-18 17:52:11.406667,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies,Global Change",True,0,None,None,212,atroche,True,False,False,False,True
None,2013-12-18 22:54:10.956466,2,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,5,None,None,213,transfuturist,True,False,False,False,True
None,2013-12-18 23:14:57.803421,None,False,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Engineered Technologies,Global Change",False,0,None,None,214,n,True,False,False,False,True
None,2013-12-19 00:56:24.017167,None,True,User,"Business of Science and Technology,Computational Sciences,Engineered Technologies",True,0,None,None,215,Smaybee,True,False,False,False,True
None,2013-12-19 09:04:31.062916,None,True,User,"Agriculture,Biology & Medicine,Business of Science and Technology,Chemistry,Computational Sciences,Energy,Engineered Technologies,Global Change",True,0,None,None,216,spoonstein,True,False,False,False,True
